email_lenghth,word_free_freq,word_win_freq,word_click_freq,suspicious_words_freq,is_spam
477,12,0,3,38,1
50,2,8,3,49,1
315,3,9,3,27,1
540,3,6,3,17,1
257,10,1,4,33,1
671,6,2,0,20,1
761,10,7,1,0,1
418,10,6,3,44,1
355,9,3,1,22,1
61,4,3,1,33,1
394,12,8,4,35,1
514,11,4,1,8,1
749,9,4,3,7,1
715,6,6,1,57,1
543,18,0,4,49,1
417,18,2,3,29,1
895,18,1,4,47,1
986,11,9,2,35,1
469,19,5,0,35,1
938,14,5,1,17,1
840,4,9,1,1,0
220,13,0,1,52,1
183,11,5,2,10,1
476,10,9,0,51,1
74,4,1,4,55,1
579,15,3,2,35,1
239,17,5,2,30,1
190,11,2,3,30,1
604,4,2,2,23,1
895,15,2,2,45,1
845,11,3,1,20,1
707,1,8,3,31,1
364,5,3,4,48,1
493,3,3,0,29,1
368,12,3,4,56,1
490,9,6,3,7,1
141,16,4,1,32,1
228,13,1,0,59,1
105,14,6,4,50,1
204,7,2,0,50,1
721,17,0,0,52,1
160,2,8,0,38,1
186,16,4,2,0,1
281,6,9,3,32,1
517,12,0,3,41,1
781,15,0,1,12,1
530,4,0,4,21,1
117,3,8,1,4,1
863,9,7,4,11,1
298,12,5,0,59,1
372,9,9,4,28,1
971,13,5,4,2,1
953,11,5,0,50,1
567,0,3,1,35,1
841,19,4,4,46,1
481,19,9,1,44,1
536,6,2,1,10,1
655,8,2,3,25,1
478,7,9,0,1,1
318,12,6,0,28,1
758,13,4,2,40,1
586,11,7,1,28,1
197,7,4,2,43,1
167,17,3,0,35,1
899,15,2,0,57,1
416,10,1,2,18,1
899,15,2,0,9,1
115,13,6,0,10,1
862,2,7,3,6,1
419,1,4,4,12,1
224,2,0,3,40,1
880,3,2,4,43,1
637,4,3,3,1,0
544,9,9,3,29,1
163,19,3,1,21,1
160,1,0,2,52,1
810,11,9,3,0,1
488,4,8,1,26,1
764,4,9,3,6,1
196,0,3,2,0,0
84,3,1,1,57,1
358,11,8,4,24,1
587,11,3,2,47,1
799,15,3,0,3,1
63,16,5,1,29,1
423,9,7,0,7,1
606,16,4,1,48,1
477,16,7,4,20,1
777,17,0,1,50,1
282,1,3,3,3,0
754,3,0,0,59,1
612,18,2,0,3,1
988,10,6,1,7,1
936,16,0,3,41,1
775,11,4,3,25,1
712,1,0,1,28,1
489,5,5,2,15,1
551,8,8,4,18,1
324,4,2,1,0,0
899,19,5,3,36,1
125,8,3,4,33,1
488,7,5,1,28,1
781,19,1,4,26,1
909,7,3,2,47,1
748,5,6,3,44,1
338,2,5,2,29,1
964,4,8,2,5,1
589,8,6,3,35,1
940,6,0,2,56,1
741,3,5,1,38,1
302,6,2,1,1,0
175,4,7,4,54,1
226,10,0,1,41,1
86,14,9,1,13,1
459,1,1,4,7,0
660,12,2,0,2,1
659,15,2,3,34,1
176,6,6,1,26,1
532,7,7,4,33,1
217,5,8,2,27,1
641,6,6,2,30,1
343,17,7,1,16,1
894,19,5,3,18,1
687,6,1,4,41,1
392,2,0,4,43,1
359,4,2,4,58,1
711,0,8,4,54,1
577,14,6,4,10,1
589,2,1,3,8,0
468,7,0,4,29,1
493,8,1,3,56,1
734,14,2,3,44,1
607,9,5,3,5,1
889,1,8,2,13,1
285,19,7,0,30,1
488,4,9,1,53,1
263,18,8,2,10,1
134,12,7,0,4,1
843,10,6,2,30,1
793,0,5,3,1,0
134,14,7,3,38,1
970,17,5,4,16,1
538,15,1,3,37,1
114,8,8,2,45,1
695,0,8,1,35,1
712,10,2,3,2,1
676,8,8,0,42,1
113,10,1,2,28,1
392,12,2,0,32,1
988,1,5,4,13,1
924,13,3,4,37,1
968,5,7,1,28,1
401,7,0,2,22,1
207,17,5,1,58,1
638,15,1,0,16,1
540,11,5,1,58,1
707,10,0,0,48,1
904,5,1,1,54,1
512,2,8,4,10,1
274,13,5,2,27,1
966,1,7,1,53,1
362,10,6,0,6,1
664,2,8,2,44,1
968,17,8,4,39,1
908,0,3,4,7,0
862,0,6,3,40,1
989,11,4,2,28,1
515,14,6,1,24,1
137,4,3,4,6,1
932,5,9,1,56,1
352,15,0,1,21,1
729,11,3,0,8,1
484,11,9,1,10,1
731,2,2,3,33,1
184,1,8,2,26,1
99,6,4,2,49,1
481,1,3,0,21,1
389,6,7,3,2,1
396,10,4,3,49,1
695,10,2,2,47,1
396,13,1,3,39,1
698,2,7,4,54,1
294,13,1,1,7,1
158,10,7,1,5,1
874,3,4,2,56,1
848,16,7,2,24,1
582,15,4,3,1,1
139,2,0,0,15,1
345,9,1,2,57,1
161,14,5,2,52,1
862,7,2,2,40,1
638,17,7,3,50,1
226,2,4,4,20,1
392,6,2,2,14,1
709,9,9,4,55,1
150,19,6,3,33,1
807,8,7,0,46,1
678,13,3,1,53,1
653,13,8,1,42,1
450,10,5,1,19,1
77,0,0,1,43,1
986,3,4,3,30,1
586,5,4,1,14,1
107,4,6,3,47,1
547,2,6,0,27,1
346,1,5,2,5,0
183,2,7,2,2,0
380,8,1,2,37,1
298,18,6,3,22,1
599,18,9,3,57,1
951,16,6,3,2,1
990,17,3,0,52,1
124,10,9,4,44,1
703,11,1,3,43,1
883,2,3,3,7,0
217,17,3,2,1,1
820,5,5,1,6,1
552,6,6,1,16,1
934,0,2,0,6,0
404,5,9,1,32,1
274,17,0,4,35,1
713,12,2,2,46,1
580,18,8,0,3,1
195,6,0,1,43,1
290,18,7,1,15,1
933,8,1,2,20,1
942,2,5,0,17,1
393,11,2,2,45,1
798,19,6,0,45,1
84,17,1,1,27,1
751,7,3,2,42,1
50,8,9,2,59,1
202,12,8,4,15,1
478,7,5,2,46,1
994,9,3,0,21,1
557,16,1,4,5,1
175,6,9,2,29,1
540,16,8,2,55,1
531,17,3,4,44,1
394,1,8,1,57,1
961,2,1,2,27,1
787,18,6,3,16,1
270,0,4,1,35,1
964,9,7,2,11,1
968,13,7,1,49,1
772,12,3,0,58,1
74,8,3,1,39,1
577,5,7,4,11,1
231,5,2,2,35,1
548,18,6,1,39,1
890,9,7,3,28,1
690,2,7,0,1,0
91,17,9,0,28,1
964,18,3,1,29,1
530,4,8,4,35,1
979,10,9,0,43,1
897,9,3,1,24,1
797,16,7,1,20,1
921,3,5,0,21,1
488,17,4,1,9,1
451,17,3,1,30,1
595,0,4,3,46,1
394,13,0,1,59,1
942,7,6,1,8,1
94,1,7,4,40,1
695,18,8,0,38,1
70,14,2,4,58,1
683,1,8,2,33,1
119,3,9,4,38,1
913,0,4,2,40,1
922,18,9,2,49,1
97,9,5,4,22,1
540,0,0,3,11,0
600,19,8,4,6,1
336,14,8,0,31,1
59,3,5,4,18,1
591,6,7,3,21,1
805,6,3,4,55,1
323,17,4,3,15,1
649,12,4,0,57,1
805,9,6,1,7,1
430,7,6,3,29,1
378,9,6,3,50,1
528,13,4,3,5,1
64,13,3,0,1,1
565,19,7,2,33,1
240,10,0,3,28,1
217,5,0,0,39,1
570,0,5,1,58,1
670,18,1,3,41,1
186,6,2,2,52,1
203,17,3,0,52,1
437,2,1,1,42,1
258,19,9,2,51,1
321,10,6,1,58,1
192,4,9,2,57,1
660,18,0,4,19,1
938,1,2,4,55,1
869,3,1,4,2,0
118,9,8,1,58,1
296,1,7,4,47,1
310,7,2,0,34,1
837,0,4,0,7,0
128,5,2,4,50,1
707,10,5,2,11,1
672,9,4,2,49,1
819,12,1,1,44,1
654,0,9,2,42,1
574,1,7,3,31,1
821,2,5,2,28,1
987,8,2,0,44,1
670,4,0,2,20,1
379,9,4,1,58,1
238,9,1,2,2,0
144,11,1,1,37,1
666,17,8,3,26,1
57,0,9,4,54,1
116,2,6,3,2,0
545,4,5,0,56,1
240,16,0,3,57,1
415,7,9,3,0,1
817,16,1,0,45,1
570,8,6,0,54,1
166,5,2,4,19,1
316,16,1,4,6,1
660,7,5,2,56,1
534,6,7,1,40,1
558,6,7,0,0,0
347,14,1,3,9,1
958,6,5,3,44,1
213,7,4,4,11,1
425,8,6,1,3,1
702,14,3,0,6,1
317,1,1,4,9,0
598,6,9,1,21,1
123,14,2,0,24,1
557,17,8,3,28,1
122,17,9,3,38,1
357,9,7,4,14,1
248,17,8,1,18,1
179,0,4,3,38,1
807,6,4,1,57,1
873,2,6,4,45,1
621,13,6,2,52,1
840,11,0,1,45,1
664,13,4,1,17,1
857,3,7,4,41,1
881,12,6,2,2,1
536,15,1,3,5,1
902,15,7,0,21,1
200,4,1,4,54,1
718,19,9,0,53,1
255,5,0,2,40,1
228,5,2,2,45,1
246,17,2,1,52,1
784,5,5,0,30,1
138,6,2,0,20,1
848,15,6,2,55,1
483,8,7,0,7,1
837,12,2,3,0,1
797,11,8,2,2,1
232,18,0,1,28,1
258,0,2,1,53,1
542,7,2,1,5,0
179,3,6,0,32,1
714,18,4,2,17,1
62,4,3,1,41,1
683,16,1,2,54,1
920,2,6,0,48,1
781,18,2,3,57,1
155,0,6,3,52,1
424,0,9,3,0,0
631,19,6,0,21,1
756,8,1,1,30,1
747,4,6,0,22,1
148,6,5,2,7,1
643,5,9,3,28,1
636,16,3,2,43,1
935,16,4,0,50,1
901,12,7,4,45,1
241,11,4,4,18,1
374,3,2,0,58,1
775,7,1,1,48,1
876,4,5,2,59,1
516,4,5,0,15,1
943,12,6,0,18,1
416,10,7,4,36,1
367,7,3,3,21,1
193,7,7,3,18,1
433,0,0,1,3,0
265,12,5,1,4,1
410,4,5,1,4,0
373,7,2,4,24,1
64,16,8,0,23,1
266,12,4,1,0,1
541,8,0,4,49,1
596,1,6,2,27,1
232,18,9,0,46,1
319,19,2,2,20,1
994,16,9,3,59,1
516,6,9,3,18,1
919,2,3,0,22,1
661,18,5,1,13,1
568,18,7,0,58,1
591,8,3,1,5,1
516,9,8,3,31,1
354,13,7,0,49,1
193,17,9,0,31,1
160,14,9,1,7,1
281,0,5,3,36,1
740,5,6,3,21,1
633,14,7,1,7,1
771,5,1,1,37,1
781,17,4,1,9,1
641,0,6,3,2,0
549,2,7,3,12,1
644,16,4,0,38,1
603,15,2,3,29,1
322,7,5,2,3,1
752,16,4,2,44,1
222,7,7,1,5,1
56,16,8,1,15,1
204,8,8,1,21,1
571,11,5,0,26,1
595,18,3,2,20,1
597,3,3,2,28,1
970,10,8,3,0,1
567,3,3,2,29,1
969,13,7,3,23,1
963,13,8,0,12,1
264,5,4,1,29,1
183,16,5,1,25,1
334,1,2,3,33,1
175,7,4,4,19,1
970,3,4,3,59,1
488,9,1,0,50,1
898,6,9,2,5,1
735,3,5,3,42,1
201,15,8,0,48,1
380,13,6,1,8,1
587,15,7,4,36,1
432,8,1,4,36,1
164,3,8,3,15,1
943,5,2,2,3,0
531,0,9,3,31,1
333,6,4,4,19,1
948,0,6,4,28,1
124,18,3,1,30,1
215,7,6,2,44,1
238,2,7,2,16,1
127,0,9,4,40,1
996,0,9,4,24,1
651,6,3,3,44,1
737,12,4,3,15,1
70,0,2,1,19,1
615,15,4,4,41,1
233,13,7,3,9,1
920,3,2,1,51,1
271,11,4,2,59,1
876,11,9,4,47,1
377,16,0,0,22,1
228,14,1,4,51,1
837,9,2,3,32,1
161,2,0,4,42,1
785,19,8,0,12,1
775,19,8,4,24,1
108,11,4,3,49,1
376,0,3,2,36,1
954,0,4,3,35,1
670,9,3,1,23,1
946,17,4,3,5,1
718,14,6,1,14,1
240,1,7,4,54,1
249,16,1,1,33,1
361,7,3,4,3,1
757,8,7,1,13,1
84,19,6,3,3,1
428,10,8,0,27,1
436,5,4,4,28,1
807,13,5,1,17,1
286,0,7,0,57,1
665,6,4,1,19,1
568,8,8,1,47,1
332,10,3,1,40,1
50,15,7,3,31,1
780,18,2,1,7,1
513,1,4,0,42,1
279,14,7,1,45,1
221,2,9,2,48,1
136,3,6,4,12,1
602,19,0,3,39,1
172,6,3,2,45,1
892,11,1,2,42,1
347,3,1,0,8,0
934,9,6,0,39,1
978,5,2,3,45,1
739,13,2,3,46,1
624,2,5,4,57,1
533,16,5,1,32,1
214,10,0,3,55,1
748,9,0,3,11,1
432,9,5,1,36,1
258,9,6,4,24,1
788,2,8,0,45,1
481,14,3,4,24,1
438,16,9,1,53,1
609,17,5,0,15,1
273,18,2,0,50,1
52,18,3,0,59,1
421,11,8,4,15,1
736,4,0,1,38,1
495,15,4,4,34,1
660,14,6,4,22,1
165,14,2,2,7,1
319,5,1,3,52,1
496,11,1,4,52,1
417,1,0,2,45,1
302,19,4,1,51,1
366,8,2,2,2,0
464,3,6,4,59,1
144,4,0,1,23,1
834,7,8,2,42,1
941,9,1,4,21,1
73,6,7,1,13,1
677,13,9,1,21,1
712,4,3,3,33,1
899,15,5,4,35,1
99,14,8,3,30,1
551,4,6,1,20,1
767,2,7,1,58,1
547,9,6,2,57,1
384,4,1,3,4,0
128,14,8,0,18,1
631,17,0,4,41,1
76,7,1,3,52,1
320,1,2,1,20,1
611,7,2,2,1,0
853,7,9,4,52,1
296,3,3,4,2,0
825,18,4,2,46,1
640,17,5,1,50,1
436,0,0,0,52,1
751,19,7,2,56,1
608,14,5,0,29,1
410,17,9,3,33,1
915,11,8,4,24,1
537,0,4,1,34,1
401,6,6,0,28,1
750,18,3,1,11,1
977,0,5,3,22,1
305,6,5,0,27,1
271,1,3,1,45,1
933,6,5,1,16,1
802,18,7,3,15,1
830,12,4,2,48,1
50,4,1,3,55,1
595,18,8,0,8,1
495,0,3,0,2,0
128,0,3,4,21,1
285,17,6,1,30,1
383,0,9,0,13,1
938,4,9,2,2,1
398,8,5,2,37,1
147,11,3,3,22,1
131,8,5,0,20,1
551,17,2,0,50,1
526,10,6,4,23,1
976,0,5,4,31,1
753,18,2,4,44,1
814,9,0,0,4,0
970,1,9,3,32,1
599,6,4,3,43,1
63,19,9,3,46,1
441,1,1,3,56,1
396,18,6,2,18,1
359,5,6,0,33,1
435,9,3,1,2,0
258,8,5,0,38,1
406,7,0,3,27,1
650,10,1,2,10,1
617,8,5,2,59,1
143,19,1,0,9,1
142,19,3,1,39,1
389,8,3,3,1,0
646,7,9,2,45,1
494,14,8,3,44,1
806,1,9,3,38,1
71,0,6,3,26,1
340,8,6,4,52,1
534,8,0,3,8,1
833,12,4,3,38,1
355,7,2,1,0,0
683,4,2,1,32,1
177,2,5,4,37,1
674,3,3,4,56,1
988,16,7,3,32,1
322,15,3,2,47,1
897,15,7,2,2,1
491,19,3,0,31,1
552,2,2,2,12,1
179,5,4,2,20,1
181,0,4,1,3,0
646,15,9,0,16,1
984,14,9,0,41,1
531,6,0,1,3,0
911,1,7,2,19,1
439,9,7,2,58,1
642,14,7,0,11,1
374,5,9,2,25,1
118,1,3,0,44,1
709,16,8,2,35,1
497,0,9,3,15,1
577,0,2,1,50,1
868,3,6,4,6,1
666,19,5,3,32,1
214,15,8,2,47,1
537,7,3,4,1,0
762,0,3,3,32,1
758,18,5,1,13,1
475,10,7,4,19,1
746,16,2,4,36,1
883,9,7,1,26,1
314,11,7,3,46,1
924,8,6,4,41,1
661,6,6,1,20,1
391,11,4,3,1,1
881,14,1,2,42,1
775,7,1,0,15,1
327,16,9,2,18,1
723,4,7,2,3,1
488,13,5,0,9,1
206,1,7,2,53,1
471,15,2,2,21,1
300,16,0,1,11,1
927,2,5,1,1,0
658,0,1,3,1,0
579,17,8,4,40,1
376,17,4,3,43,1
944,3,4,1,33,1
146,14,9,1,17,1
562,18,7,0,15,1
265,18,5,0,18,1
181,9,2,1,46,1
309,4,8,2,24,1
174,18,9,3,29,1
131,10,3,1,47,1
332,6,9,1,5,1
732,4,3,0,26,1
108,19,1,3,14,1
593,11,2,3,30,1
210,18,3,4,43,1
333,14,6,1,21,1
155,11,2,4,11,1
154,3,7,0,9,1
488,11,7,4,20,1
277,17,9,2,46,1
749,16,1,1,54,1
631,18,3,1,58,1
367,15,7,3,30,1
513,10,0,4,35,1
851,1,0,3,9,0
648,15,3,4,57,1
931,0,1,4,18,1
923,16,0,0,22,1
521,17,7,4,45,1
105,12,1,3,9,1
674,4,3,4,48,1
62,5,2,4,53,1
489,0,1,1,58,1
67,9,7,1,26,1
743,4,2,1,42,1
162,0,8,2,49,1
278,10,9,1,1,1
220,6,4,2,10,1
344,17,8,2,7,1
238,19,2,3,18,1
475,9,4,1,56,1
128,14,9,4,15,1
707,3,5,0,3,0
968,15,8,4,13,1
231,14,7,1,21,1
548,14,1,4,16,1
847,11,1,1,42,1
811,7,4,1,57,1
915,7,4,4,25,1
875,17,4,2,34,1
757,5,3,3,35,1
884,4,7,3,52,1
120,1,4,3,44,1
297,11,0,3,48,1
195,3,9,0,29,1
667,12,4,1,51,1
824,16,0,0,20,1
345,15,3,3,19,1
631,8,0,3,41,1
519,0,5,4,25,1
555,14,5,3,54,1
242,11,0,1,55,1
117,4,7,3,11,1
543,17,3,3,7,1
866,19,1,0,34,1
101,1,0,1,28,1
931,3,2,2,52,1
412,14,6,4,41,1
846,5,9,2,55,1
966,11,9,0,6,1
523,17,7,3,56,1
895,19,4,4,9,1
570,3,6,1,38,1
812,0,1,4,49,1
480,14,3,0,19,1
893,17,5,3,27,1
347,13,4,0,13,1
484,2,5,1,11,1
745,14,1,2,7,1
740,4,6,3,56,1
247,2,7,3,6,1
177,6,8,0,4,1
581,5,5,0,0,0
460,0,6,0,46,1
983,18,0,3,8,1
889,6,8,0,43,1
114,3,5,4,53,1
743,11,3,4,17,1
290,19,9,4,42,1
418,17,8,3,41,1
585,8,0,0,9,1
433,18,1,1,49,1
480,3,2,0,57,1
132,0,0,3,0,0
880,8,1,4,59,1
746,14,1,3,19,1
877,7,6,0,57,1
660,14,9,3,42,1
623,14,5,1,28,1
335,17,8,3,1,1
583,6,4,2,25,1
508,17,8,3,10,1
261,15,9,0,24,1
175,1,8,2,33,1
462,3,1,4,58,1
548,19,8,0,40,1
474,15,2,1,0,1
603,2,2,3,54,1
659,1,8,3,30,1
592,2,6,0,37,1
207,4,7,3,21,1
161,1,6,3,1,0
451,18,8,4,46,1
808,19,7,3,0,1
171,1,3,3,57,1
322,1,1,4,55,1
343,19,4,3,23,1
447,17,1,4,49,1
520,19,3,1,35,1
256,13,1,3,44,1
159,14,4,0,35,1
489,11,5,2,46,1
327,10,0,1,33,1
617,10,7,3,58,1
936,6,1,0,8,0
964,11,4,2,11,1
618,15,7,4,45,1
989,4,4,3,19,1
531,1,2,4,3,0
852,15,5,1,14,1
163,14,0,2,3,1
942,10,0,2,4,1
946,5,7,4,9,1
869,12,6,4,43,1
902,18,9,1,43,1
526,9,9,0,39,1
759,18,2,3,35,1
982,4,7,0,34,1
370,6,7,2,58,1
228,10,0,3,0,0
946,13,9,1,17,1
268,15,6,0,51,1
838,17,1,0,56,1
998,3,1,3,30,1
577,0,1,1,45,1
541,14,4,1,48,1
940,13,6,0,5,1
110,18,3,0,5,1
103,4,3,4,41,1
729,3,8,3,18,1
587,12,9,1,31,1
897,17,8,2,41,1
114,11,6,3,56,1
661,14,9,4,29,1
635,8,3,3,25,1
753,3,7,0,2,0
220,4,9,3,32,1
322,8,2,3,49,1
938,12,2,3,30,1
748,9,6,2,46,1
584,15,8,4,19,1
440,12,3,3,3,1
989,3,3,3,31,1
742,12,0,2,17,1
376,7,0,1,9,1
157,12,2,3,21,1
896,14,6,3,53,1
211,19,8,1,50,1
863,19,3,3,16,1
501,12,1,3,41,1
255,4,5,3,56,1
639,5,5,4,3,1
65,4,8,0,56,1
376,12,3,4,36,1
657,4,7,1,6,1
708,12,2,4,50,1
51,19,1,4,50,1
59,7,8,2,7,1
483,8,5,1,0,0
174,18,7,1,55,1
130,19,9,1,7,1
534,14,8,4,18,1
701,9,0,1,16,1
887,10,0,2,40,1
199,4,4,3,51,1
849,8,8,4,54,1
922,10,6,3,47,1
389,18,6,3,8,1
178,1,1,4,50,1
487,5,2,4,15,1
800,0,3,1,52,1
550,2,1,2,57,1
107,2,9,4,58,1
247,13,8,3,44,1
260,19,4,4,50,1
963,4,6,2,36,1
951,16,8,0,26,1
94,14,4,3,1,1
146,5,5,0,35,1
328,13,3,0,11,1
584,13,7,2,49,1
459,16,0,4,34,1
510,7,0,0,30,1
440,7,4,1,52,1
896,18,9,4,56,1
93,8,8,3,18,1
76,10,1,4,25,1
843,12,2,2,53,1
146,12,7,2,35,1
597,18,4,3,3,1
670,18,2,3,47,1
616,4,5,3,42,1
753,15,5,2,30,1
268,8,4,4,57,1
234,19,4,0,57,1
118,2,5,0,12,1
878,18,1,1,52,1
179,4,5,2,42,1
616,7,1,3,38,1
939,13,2,4,58,1
658,2,1,2,45,1
897,12,0,1,3,1
648,10,0,0,39,1
855,7,8,4,43,1
680,18,3,0,12,1
769,9,4,4,56,1
383,17,9,3,40,1
974,17,6,4,8,1
203,6,1,3,1,0
596,15,9,2,34,1
128,5,8,0,52,1
628,15,3,4,11,1
904,15,9,4,16,1
462,0,9,1,3,0
595,18,0,0,58,1
658,2,7,2,13,1
218,5,3,3,20,1
730,3,6,2,40,1
712,3,2,1,7,0
632,3,8,2,32,1
564,9,4,3,44,1
363,8,4,0,27,1
81,7,2,1,2,0
336,18,8,4,13,1
643,16,2,4,18,1
92,16,1,0,58,1
952,0,8,2,5,0
666,19,8,4,35,1
50,13,9,1,19,1
622,19,3,3,0,1
319,10,3,2,59,1
229,2,9,3,9,1
785,7,5,2,12,1
567,9,8,1,11,1
152,16,7,3,10,1
59,7,9,1,35,1
632,0,2,3,16,1
139,19,5,2,46,1
275,6,6,1,52,1
719,8,5,2,28,1
789,11,2,2,2,1
966,8,8,3,28,1
175,19,3,3,9,1
258,2,1,1,52,1
146,3,8,4,45,1
123,9,2,0,18,1
676,3,5,3,52,1
240,8,4,2,3,1
731,0,1,0,56,1
868,4,0,1,45,1
765,8,8,0,37,1
105,4,2,0,11,1
769,5,6,4,30,1
602,18,8,4,57,1
81,7,8,0,1,1
576,9,9,4,48,1
623,10,5,4,0,1
716,12,7,0,16,1
333,19,8,3,24,1
770,3,2,4,4,0
881,10,5,0,47,1
543,11,4,3,13,1
236,4,6,4,51,1
547,9,6,0,9,1
491,6,8,4,20,1
179,8,0,3,24,1
688,8,5,0,34,1
341,9,4,3,2,1
163,9,3,2,59,1
248,1,9,1,17,1
62,3,0,2,55,1
320,7,3,4,54,1
650,13,9,3,49,1
264,16,6,0,35,1
493,12,3,3,38,1
839,17,0,4,32,1
561,17,9,0,47,1
496,12,0,2,16,1
764,7,0,3,39,1
123,11,9,1,5,1
586,0,4,4,33,1
150,19,6,4,25,1
225,17,8,3,41,1
476,2,7,2,30,1
166,11,1,2,48,1
215,18,8,1,50,1
90,12,3,1,27,1
478,9,9,3,35,1
393,14,4,0,12,1
473,19,4,2,20,1
415,1,3,0,58,1
169,18,5,0,25,1
658,2,0,3,50,1
706,13,1,1,30,1
777,6,3,0,15,1
278,7,3,3,30,1
874,10,7,1,12,1
179,19,8,0,29,1
401,5,3,0,31,1
938,10,5,1,4,1
367,16,3,1,11,1
698,9,3,4,38,1
885,16,8,4,58,1
386,1,3,3,40,1
322,5,5,3,36,1
166,4,8,2,3,1
867,3,2,4,41,1
417,1,6,1,47,1
143,11,6,4,42,1
217,2,0,3,28,1
764,5,1,3,40,1
390,13,4,3,55,1
710,7,7,1,4,1
963,13,5,0,56,1
744,2,6,3,10,1
974,15,2,4,29,1
201,14,5,0,8,1
635,6,8,4,48,1
926,14,2,3,27,1
962,12,5,1,21,1
323,5,6,0,10,1
603,14,4,0,20,1
545,16,9,3,5,1
773,3,7,3,25,1
150,13,7,3,15,1
606,14,5,2,50,1
131,11,6,1,13,1
578,18,2,1,34,1
122,9,6,3,41,1
63,5,6,2,52,1
482,8,3,3,54,1
206,1,9,3,35,1
784,3,3,1,21,1
181,8,2,2,52,1
387,14,9,1,1,1
453,12,6,3,12,1
425,19,4,4,10,1
937,7,2,0,11,1
608,18,5,3,32,1
156,18,5,2,21,1
669,15,5,4,52,1
314,10,1,2,8,1
254,9,9,3,43,1
128,7,6,3,6,1
204,0,6,0,16,1
832,9,9,2,9,1
296,17,3,4,37,1
580,2,5,0,58,1
907,10,3,2,38,1
997,17,3,3,50,1
587,2,5,0,45,1
778,7,8,3,24,1
203,13,6,1,26,1
203,5,1,1,29,1
735,14,5,0,29,1
141,13,4,0,42,1
482,6,5,2,33,1
387,9,7,4,32,1
529,14,7,4,31,1
742,9,2,1,57,1
180,16,8,1,41,1
499,18,5,1,11,1
859,16,6,3,40,1
836,11,8,4,22,1
322,14,6,0,57,1
978,11,9,1,28,1
637,8,8,2,42,1
226,4,0,0,0,0
745,3,0,0,19,1
880,11,2,0,9,1
692,15,8,4,18,1
924,8,0,1,58,1
98,2,0,2,22,1
616,2,4,3,20,1
715,17,7,2,56,1
404,16,1,2,42,1
761,9,3,2,34,1
357,1,5,3,58,1
917,10,0,2,47,1
934,2,3,2,31,1
679,1,3,1,53,1
824,8,8,1,9,1
95,18,8,1,1,1
351,1,5,0,50,1
917,18,7,2,35,1
961,1,9,4,47,1
457,14,3,4,5,1
238,2,9,4,42,1
871,4,7,3,16,1
879,10,2,1,14,1
178,6,1,1,53,1
610,5,5,1,35,1
586,13,4,3,23,1
315,0,7,2,56,1
167,16,0,0,39,1
513,16,9,1,55,1
193,13,2,2,28,1
491,9,6,4,49,1
249,7,9,0,13,1
206,7,3,4,57,1
536,13,9,2,1,1
909,6,4,2,47,1
183,5,7,4,21,1
961,3,0,0,46,1
197,0,0,4,52,1
385,14,6,4,5,1
120,14,8,4,8,1
282,0,3,0,11,0
383,19,7,3,41,1
860,2,9,0,38,1
715,4,6,4,4,1
139,4,1,1,57,1
383,3,4,1,54,1
248,16,8,2,39,1
210,19,8,3,58,1
587,13,2,2,43,1
170,7,2,2,0,0
350,1,1,1,9,0
773,7,6,0,10,1
624,0,5,2,26,1
485,3,4,2,22,1
117,18,6,3,19,1
814,4,3,1,4,0
971,4,4,0,12,1
508,19,8,3,49,1
563,18,8,0,9,1
447,11,3,0,52,1
669,19,5,2,56,1
335,0,1,3,48,1
610,6,2,2,50,1
189,16,8,4,35,1
779,1,5,0,40,1
605,10,7,3,49,1
978,6,4,1,15,1
830,16,1,2,6,1
639,2,6,4,31,1
777,5,5,4,24,1
943,10,1,4,43,1
659,17,5,2,25,1
797,17,7,1,35,1
331,9,0,3,52,1
710,4,3,0,27,1
973,14,0,1,43,1
865,19,1,2,11,1
985,3,0,3,25,1
627,0,5,0,3,0
795,14,5,3,43,1
506,16,0,0,22,1
136,18,3,0,39,1
128,13,3,4,23,1
254,18,7,2,30,1
840,17,5,1,29,1
386,1,1,4,2,0
303,5,4,4,15,1
353,12,3,3,33,1
429,16,9,0,37,1
179,5,3,0,27,1
645,4,7,3,48,1
325,6,4,2,43,1
748,0,2,0,40,1
607,12,9,4,47,1
948,18,3,4,6,1
232,0,0,0,7,0
317,12,5,0,6,1
857,10,9,2,52,1
371,6,3,0,36,1
561,19,5,2,54,1
661,2,1,4,6,0
127,0,4,2,49,1
833,7,8,0,17,1
388,16,7,1,47,1
723,12,2,0,38,1
605,13,0,1,20,1
558,4,9,4,33,1
287,5,2,3,48,1
183,5,7,4,56,1
241,7,2,4,26,1
405,12,4,4,7,1
327,17,1,2,33,1
67,3,0,4,17,1
573,16,9,3,50,1
229,4,4,0,51,1
172,2,4,1,40,1
295,3,5,4,11,1
783,4,1,1,21,1
422,13,8,4,50,1
100,14,1,2,39,1
120,19,1,1,21,1
529,16,4,4,7,1
609,5,8,4,41,1
68,9,3,3,27,1
823,15,5,3,49,1
133,16,1,3,46,1
204,13,3,2,55,1
614,19,8,1,31,1
668,11,1,2,10,1
406,8,0,0,20,1
865,14,3,4,25,1
696,11,3,4,13,1
492,13,0,4,14,1
118,17,3,3,13,1
572,19,2,4,11,1
192,5,1,3,35,1
241,3,9,0,2,0
436,11,3,2,43,1
427,12,7,2,56,1
630,18,6,2,57,1
